,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,label
32562,WASP-178 b,WASP-178,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,3.3448285,1.2e-06,-1.2e-06,0.0,0.0558,0.001,-0.001,0.0,20.288,1.0090000000000001,-1.0090000000000001,0.0,1.81,0.09,-0.09,0.0,527.5978,38.1396,-38.1396,0.0,1.66,0.12,-0.12,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2470.0,60.0,-60.0,0.0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,A1 IV-V,9360.0,150.0,-150.0,0.0,1.67,0.07,-0.07,0.0,2.07,0.11,-0.11,0.0,0.21,0.16,-0.16,0.0,[Fe/H],4.31,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h09m04.88s,227.270329,-42d42m17.88s,-42.7049658,427.678,11.35,-10.786,9.946,0.005,-0.005,9.703,0.021,-0.021,9.91226,0.000426,-0.000426,2019-10-02,2019-11,2019-10-10,1.0
32571,WASP-18 b,WASP-18,0,2,2,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,0.94145181,4.4e-07,-4.4e-07,0.0,0.02043,0.00032,-0.00032,0.0,13.036,0.616,-0.616,0.0,1.163,0.055,-0.055,0.0,3299.0754,108.0622,-108.0622,0.0,10.38,0.34,-0.34,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2413.0,44.0,-44.0,0.0,1,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,6455.0,70.0,-70.0,0.0,1.23,0.04,-0.04,0.0,1.27,0.06,-0.06,0.0,0.0,0.09,-0.09,0.0,[Fe/H],4.37,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h37m25.07s,24.354461800000003,-45d40m40.06s,-45.6777937,123.483,0.371,-0.369,9.28,0.03,-0.03,8.131,0.027,-0.027,9.16617,0.000236,-0.000236,2019-12-02,2012-10,2016-01-14,1.0
32573,WASP-18 b,WASP-18,1,2,2,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,0.94145223,2.4e-07,-2.4e-07,0.0,0.02024,0.00029,-0.00031,0.0,13.899000000000001,0.8859999999999999,-0.8859999999999999,0.0,1.24,0.079,-0.079,0.0,3241.84975,111.23993999999999,-111.23993999999999,0.0,10.2,0.35,-0.35,0.0,Mass,0.0051,0.007,-0.0037,0.0,5805.0,808.0,-639.0,0.0,2429.0,77.0,-70.0,0.0,1,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,NaN,6432.0,48.0,-48.0,0.0,1.32,0.06,-0.06,0.0,1.29,0.06,-0.06,0.0,0.107,0.08,-0.08,0.0,[Fe/H],4.31,0.04,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h37m25.07s,24.354461800000003,-45d40m40.06s,-45.6777937,123.483,0.371,-0.369,9.28,0.03,-0.03,8.131,0.027,-0.027,9.16617,0.000236,-0.000236,2022-01-31,2020-04,2022-01-31,1.0
32576,WASP-18 b,WASP-18,0,2,2,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,0.94145181,4.4e-07,-4.4e-07,0.0,0.02034,0.00036,-0.00036,0.0,12.98,0.616,-0.616,0.0,1.158,0.055,-0.055,0.0,3270.4707,117.5971,-117.5971,0.0,10.29,0.37,-0.37,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2392.0,51.0,-51.0,0.0,1,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,NaN,6400.0,100.0,-100.0,0.0,1.22,0.04,-0.04,0.0,1.26,0.07,-0.07,0.0,0.0,0.09,-0.09,0.0,[Fe/H],4.36,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h37m25.07s,24.354461800000003,-45d40m40.06s,-45.6777937,123.483,0.371,-0.369,9.28,0.03,-0.03,8.131,0.027,-0.027,9.16617,0.000236,-0.000236,2019-12-02,2010-11,2016-01-14,1.0
32579,WASP-180 A b,WASP-180 A,1,2,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,3.409264,1e-06,-1e-06,0.0,0.048,0.001,-0.001,0.0,13.899000000000001,0.44799999999999995,-0.44799999999999995,0.0,1.24,0.04,-0.04,0.0,286.047,31.783,-31.783,0.0,0.9,0.1,-0.1,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1540.0,40.0,-40.0,0.0,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,F7 V,6600.0,200.0,-200.0,0.0,1.19,0.06,-0.06,0.0,1.3,0.1,-0.1,0.0,0.1,0.2,-0.2,0.0,[Fe/H],4.42,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m34.14s,123.39224650000001,-01d58m58.03s,-1.9827874,253.985,3.404,-3.316,10.655,0.009,-0.009,9.812,0.052,-0.052,10.9134,0.000651,-0.000651,2019-09-20,2019-12,2019-09-26,1.0
32582,WASP-181 b,WASP-181,1,1,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,4.5195064,3.4e-06,-3.4e-06,0.0,0.054270000000000006,0.0006900000000000001,-0.0006900000000000001,0.0,13.270999999999999,0.7959999999999999,-0.6609999999999999,0.0,1.1840000000000002,0.071,-0.059000000000000004,0.0,95.03116999999999,10.80622,-10.80622,0.0,0.299,0.034,-0.034,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1186.0,32.0,-26.0,0.0,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,G2,5839.0,70.0,-70.0,0.0,0.96,0.04,-0.04,0.0,1.04,0.04,-0.04,0.0,0.09,0.04,-0.04,0.0,[Fe/H],4.49,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h47m10.37s,26.793225300000003,+03d07m58.56s,3.1329325,437.495,7.964,-7.689,12.924,0.092,-0.092,11.443,0.023,-0.023,12.783,0.000339,-0.000339,2019-04-16,2019-06,2019-04-18,1.0
32585,WASP-182 b,WASP-182,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,3.3769848,2.4e-06,-2.4e-06,0.0,0.0451,0.0009,-0.0009,0.0,9.527999999999999,0.336,-0.336,0.0,0.85,0.03,-0.03,0.0,47.03884,3.4961300000000004,-3.4961300000000004,0.0,0.148,0.011,-0.011,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1479.0,34.0,-34.0,0.0,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,G5,5638.0,100.0,-100.0,0.0,1.34,0.03,-0.03,0.0,1.08,0.06,-0.06,0.0,0.27,0.11,-0.11,0.0,[Fe/H],4.22,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h46m41.60s,311.67334500000004,-41d49m15.54s,-41.820982799999996,327.602,4.598,-4.474,11.98,0.037,-0.037,10.431,0.019,-0.019,11.917,0.00024300000000000002,-0.00024300000000000002,2019-09-04,2019-10,2019-09-12,1.0
32586,WASP-183 b,WASP-183,1,1,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,4.1117771,5.1e-06,-5.1e-06,0.0,0.04632,0.00075,-0.00075,0.0,16.477,10.536,-3.699,0.0,1.47,0.94,-0.33,0.0,159.55066000000002,14.93801,-14.93801,0.0,0.502,0.047,-0.047,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111.0,30.0,-30.0,0.0,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,G9,5313.0,72.0,-72.0,0.0,0.87,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.31,0.04,-0.04,0.0,[Fe/H],4.45,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h55m09.32s,163.78885209999999,-00d44m13.44s,-0.7370663000000001,325.377,3.979,-3.885,13.081,0.103,-0.103,11.207,0.021,-0.021,12.8148,0.0003,-0.0003,2019-04-16,2019-06,2019-04-18,1.0
32589,WASP-184 b,WASP-184,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,5.1817,1e-05,-1e-05,0.0,0.0627,0.0012,-0.0012,0.0,14.908,1.0090000000000001,-1.0090000000000001,0.0,1.33,0.09,-0.09,0.0,181.1631,31.783,-31.783,0.0,0.57,0.1,-0.1,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1480.0,50.0,-50.0,0.0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,6000.0,100.0,-100.0,0.0,1.65,0.09,-0.09,0.0,1.23,0.07,-0.07,0.0,0.12,0.08,-0.08,0.0,[Fe/H],4.09,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h58m04.08s,209.51701,-30d20m53.35s,-30.348153000000003,663.231,16.965,-16.152,12.771,0.08,-0.08,11.262,0.025,-0.025,12.5673,0.00022,-0.00022,2019-10-02,2019-11,2019-10-10,1.0
32590,WASP-185 b,WASP-185,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,9.38755,2e-05,-2e-05,0.0,0.0904,0.0017,-0.0017,0.0,14.011,0.897,-0.897,0.0,1.25,0.08,-0.08,0.0,311.4734,19.0698,-19.0698,0.0,0.98,0.06,-0.06,0.0,Mass,0.24,0.04,-0.04,0.0,NaN,NaN,NaN,NaN,1160.0,35.0,-35.0,0.0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,5900.0,100.0,-100.0,0.0,1.5,0.08,-0.08,0.0,1.12,0.06,-0.06,0.0,-0.02,0.06,-0.06,0.0,[Fe/H],4.13,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h16m14.30s,214.05957909999998,-19d32m32.30s,-19.542306200000002,279.35,3.439,-3.358,11.101,0.012,-0.012,9.505,0.019,-0.019,10.8949,0.00036899999999999997,-0.00036899999999999997,2019-10-02,2019-11,2019-10-10,1.0
32595,WASP-189 b,WASP-189,1,1,1,Transit,2020,CHaracterising ExOPlanets Satellite (CHEOPS),Published Confirmed,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.724033,NaN,NaN,0.0,0.05053,0.00098,-0.00098,0.0,18.147000000000002,0.235,-0.235,0.0,1.619,0.021,-0.021,0.0,632.47853,50.85255,-44.495979999999996,0.0,1.99,0.16,-0.14,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3353.0,27.0,-34.0,0.0,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,NaN,8000.0,80.0,-80.0,0.0,2.36,0.03,-0.03,0.0,2.03,0.07,-0.07,0.0,0.29,0.13,-0.13,0.0,[Fe/H],3.9,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h02m44.82s,225.68673199999998,-03d01m53.35s,-3.0314874,99.731,0.754,-0.7432,6.597760000000001,0.023,-0.023,6.06,0.021,-0.021,6.55369,0.00043,-0.00043,2022-03-16,2020-11,2022-03-16,1.0
32600,WASP-19 b,WASP-19,0,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=TREGLOAN_REED_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.3671T/abstract target=ref>Tregloan-Reed et al. 2013</a>,0.78883942,3.3e-07,-3.3e-07,0.0,0.01616,0.00027,-0.00027,0.0,15.637,0.28,-0.28,0.0,1.395,0.025,-0.025,0.0,354.06262000000004,12.7132,-12.7132,0.0,1.114,0.04,-0.04,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2067.0,23.0,-23.0,0.0,0,<a refstr=TREGLOAN_REED_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.3671T/abstract target=ref>Tregloan-Reed et al. 2013</a>,NaN,5440.0,60.0,-60.0,0.0,1.0,0.02,-0.02,0.0,0.9,0.04,-0.04,0.0,0.02,0.09,-0.09,0.0,[Fe/H],4.39,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h53m40.02s,148.41676719999998,-45d39m32.79s,-45.6591078,268.325,1.72,-1.698,12.248,0.069,-0.069,10.481,0.023,-0.023,12.1088,0.000533,-0.000533,2016-08-17,2013-02,2015-10-22,1.0
32602,WASP-19 b,WASP-19,0,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,0.79,NaN,NaN,0.0,NaN,NaN,NaN,NaN,15.805,NaN,NaN,0.0,1.41,NaN,NaN,0.0,362.3262,NaN,NaN,0.0,1.14,NaN,NaN,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2050.0,NaN,NaN,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,NaN,5503.0,85.41,-127.81,0.0,1.03,0.04,-0.06,0.0,0.97,0.13,-0.12,0.0,0.21,0.1,-0.1,0.0,[M/H],4.4,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h53m40.02s,148.41676719999998,-45d39m32.79s,-45.6591078,268.325,1.72,-1.698,12.248,0.069,-0.069,10.481,0.023,-0.023,12.1088,0.000533,-0.000533,2016-08-17,2016-01,2016-01-14,1.0
32603,WASP-19 b,WASP-19,0,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=WONG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..122W/abstract target=ref>Wong et al. 2016</a>,0.78883899,4e-08,-4e-08,0.0,0.01634,0.00023999999999999998,-0.00023999999999999998,0.0,15.603,0.44799999999999995,-0.44799999999999995,0.0,1.392,0.04,-0.04,0.0,339.76027,12.077539999999999,-11.75971,0.0,1.069,0.038,-0.037,0.0,Mass,0.002,0.014,-0.002,0.0,NaN,NaN,NaN,NaN,2520.0,NaN,NaN,0.0,0,<a refstr=WONG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..122W/abstract target=ref>Wong et al. 2016</a>,NaN,5568.0,71.0,-71.0,0.0,1.0,0.02,-0.02,0.0,0.9,0.04,-0.04,0.0,0.15,0.07,-0.07,0.0,[Fe/H],4.45,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h53m40.02s,148.41676719999998,-45d39m32.79s,-45.6591078,268.325,1.72,-1.698,12.248,0.069,-0.069,10.481,0.023,-0.023,12.1088,0.000533,-0.000533,2016-08-17,2016-06,2016-08-18,1.0
32605,WASP-19 b,WASP-19,1,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,0.78883852,7.5e-07,-8.2e-07,0.0,0.01652,0.0005,-0.00056,0.0,15.860999999999999,0.493,-0.5379999999999999,0.0,1.415,0.044000000000000004,-0.048,0.0,366.77398,24.79062,-25.426270000000002,0.0,1.154,0.078,-0.08,0.0,Mass,0.0126,0.014,-0.0089,0.0,3320.0,190.0,-180.0,0.0,2113.0,29.0,-29.0,0.0,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,NaN,5616.0,66.0,-65.0,0.0,1.01,0.03,-0.03,0.0,0.96,0.09,-0.1,0.0,0.04,0.25,-0.3,0.0,[Fe/H],4.42,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h53m40.02s,148.41676719999998,-45d39m32.79s,-45.6591078,268.325,1.72,-1.698,12.248,0.069,-0.069,10.481,0.023,-0.023,12.1088,0.000533,-0.000533,2022-01-31,2020-04,2022-01-31,1.0
32609,WASP-190 b,WASP-190,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..141T/abstract target=ref>Temple et al. 2019</a>,5.367753,4e-06,-4e-06,0.0,0.0663,0.0008,-0.0008,0.0,12.89,1.0090000000000001,-1.0090000000000001,0.0,1.15,0.09,-0.09,0.0,317.83,31.783,-31.783,0.0,1.0,0.1,-0.1,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1500.0,50.0,-50.0,0.0,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..141T/abstract target=ref>Temple et al. 2019</a>,F6 IV-V,6400.0,100.0,-100.0,0.0,1.6,0.1,-0.1,0.0,1.35,0.05,-0.05,0.0,-0.02,0.05,-0.05,0.0,[Fe/H],4.17,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h30m50.29s,7.7095292,-40d34m24.46s,-40.5734613,542.251,10.131,-9.773,11.645,0.014,-0.014,10.65,0.024,-0.024,11.6333,0.000489,-0.000489,2019-03-01,2019-04,2019-03-05,1.0
32612,WASP-192 b,WASP-192,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,2.8786765,2.8e-06,-2.8e-06,0.0,0.0408,0.0008,-0.0008,0.0,13.787,0.897,-0.897,0.0,1.23,0.08,-0.08,0.0,731.009,50.8528,-50.8528,0.0,2.3,0.16,-0.16,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1620.0,60.0,-60.0,0.0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,5910.0,145.0,-145.0,0.0,1.32,0.07,-0.07,0.0,1.09,0.06,-0.06,0.0,0.14,0.08,-0.08,0.0,[Fe/H],4.24,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h54m38.09s,223.65871869999998,-38d44m40.37s,-38.744546899999996,508.885,16.646,-15.641,12.678,0.057,-0.057,11.137,0.023,-0.023,12.5347,0.00021600000000000002,-0.00021600000000000002,2019-10-02,2019-11,2019-10-10,1.0
32615,WASP-2 b,WASP-2,0,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,2.15222144,3.9e-07,-3.9e-07,0.0,0.030330000000000003,0.00074,-0.00074,0.0,11.690999999999999,0.37,-0.37,0.0,1.043,0.033,-0.033,0.0,269.20201000000003,14.30235,-14.30235,0.0,0.847,0.045,-0.045,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1281.0,21.0,-21.0,0.0,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,NaN,5150.0,80.0,-80.0,0.0,0.81,0.02,-0.02,0.0,0.8,0.06,-0.06,0.0,-0.08,0.08,-0.08,0.0,[Fe/H],4.53,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h30m54.13s,307.72555869999997,+06d25m45.59s,6.4293305,153.242,1.64,-1.605,11.728,0.034,-0.034,9.632,0.024,-0.024,11.5638,0.001019,-0.001019,2019-09-23,2010-11,2016-01-14,1.0
32616,WASP-2 b,WASP-2,0,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1680S/abstract target=ref>Southworth et al. 2010</a>,2.15222144,3.9e-07,-3.9e-07,0.0,0.030330000000000003,0.00074,-0.00074,0.0,11.690999999999999,0.359,-0.359,0.0,1.043,0.032,-0.032,0.0,269.20201000000003,14.30235,-14.30235,0.0,0.847,0.045,-0.045,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1281.0,21.0,-21.0,0.0,0,<a refstr=SOUTHWORTH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1680S/abstract target=ref>Southworth et al. 2010</a>,NaN,5150.0,80.0,-80.0,0.0,0.81,0.02,-0.02,0.0,0.8,0.06,-0.06,0.0,-0.08,0.08,-0.08,0.0,[Fe/H],4.53,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h30m54.13s,307.72555869999997,+06d25m45.59s,6.4293305,153.242,1.64,-1.605,11.728,0.034,-0.034,9.632,0.024,-0.024,11.5638,0.001019,-0.001019,2019-09-23,2010-11,2016-01-14,1.0
